user_id	user_type	display_name	reputation	link	profile_image	total_questions	total_answers	total_answered_questions	total_accepted_answers	total_max_upvote	total_answer_upvote	total_question_upvote	total_upvote_score
3706356	registered	Ubdus Samad	1218.0	https://stackoverflow.com/users/3706356/ubdus-samad	https://i.stack.imgur.com/FfyVw.jpg?s=128&g=1	1	1	1	0	0	0	0	
9463704	registered	Pavan Borole	11.0	https://stackoverflow.com/users/9463704/pavan-borole	https://www.gravatar.com/avatar/09a157ff910271dcbf3e11eb49a415fd?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
8286720	registered	JimReno	43.0	https://stackoverflow.com/users/8286720/jimreno	https://www.gravatar.com/avatar/d6b18beb5c3401bcedf184cc859a6a2a?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
9458672	registered	Salhi Fedi	25.0	https://stackoverflow.com/users/9458672/salhi-fedi	https://lh6.googleusercontent.com/-G8BUS-IxNnc/AAAAAAAAAAI/AAAAAAAAABE/vIE6LpYPf4c/photo.jpg?sz=128	1	0	1	0	0	0	0	
1823270	registered	Amy	29.0	https://stackoverflow.com/users/1823270/amy	https://www.gravatar.com/avatar/25b05340d7bcbfe8c3bdae1df823761a?s=128&d=identicon&r=PG	2	0	2	0	0	0	0	
4909000	registered	Alk	3390.0	https://stackoverflow.com/users/4909000/alk	https://www.gravatar.com/avatar/7814948e917a5a698377e2bac255a9ac?s=128&d=identicon&r=PG&f=1	2	0	1	0	0	0	0	
3783028	registered	Hillel	161.0	https://stackoverflow.com/users/3783028/hillel	https://graph.facebook.com/1077236535/picture?type=large	1	0	1	0	0	0	0	
4730816	registered	blackbug	619.0	https://stackoverflow.com/users/4730816/blackbug	https://www.gravatar.com/avatar/327728214d08c6053ac270960d2e650e?s=128&d=identicon&r=PG&f=1	4	1	2	0	0	0	0	
670979	registered	www.data-blogger.com	3183.0	https://stackoverflow.com/users/670979/www-data-blogger-com	https://www.gravatar.com/avatar/3f168e506cefb78f3fc2b0a56ab9e7c9?s=128&d=identicon&r=PG	1	0	1	0	0	0	0	
303056	registered	Leopd	34328.0	https://stackoverflow.com/users/303056/leopd	https://www.gravatar.com/avatar/8d8b39a5fdfbc5ca99384f89a9561b68?s=128&d=identicon&r=PG	1	0	1	0	0	0	0	
9390907	registered	louk	23.0	https://stackoverflow.com/users/9390907/louk	https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=128	1	1	1	0	0	0	0	
user4911648	does_not_exist	user4911648				16	1	12	1	0	0	0	
7194927	registered	Michael Bawol	213.0	https://stackoverflow.com/users/7194927/michael-bawol	https://lh5.googleusercontent.com/-fBK10_RnByE/AAAAAAAAAAI/AAAAAAAAD-s/C7PoPy8hFVU/photo.jpg?sz=128	1	0	0	0	0	0	0	
2863057	registered	OSM	292.0	https://stackoverflow.com/users/2863057/osm	https://www.gravatar.com/avatar/ba3a798b2d1659e9ec04e317cc474897?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
8121795	registered	nnguyen24	21.0	https://stackoverflow.com/users/8121795/nnguyen24	https://lh6.googleusercontent.com/-ycBB4GLZhVk/AAAAAAAAAAI/AAAAAAAAAE8/q-ih-oYG1ao/photo.jpg?sz=128	2	0	1	0	0	0	0	
9418446	registered	KiraMichiru	658.0	https://stackoverflow.com/users/9418446/kiramichiru	https://www.gravatar.com/avatar/d3dc8cb87a1af550a1ade3c99599d52c?s=128&d=identicon&r=PG&f=1	2	1	2	1	1	9	9	1.0
9448744	registered	Tyree	11.0	https://stackoverflow.com/users/9448744/tyree	https://www.gravatar.com/avatar/63aee3c8067587915e6a097056750922?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
8710510	registered	Salman Sajid	11.0	https://stackoverflow.com/users/8710510/salman-sajid	https://www.gravatar.com/avatar/17ee27890651bf2866807baa8a920ebc?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
8642450	registered	Stella Ella	1.0	https://stackoverflow.com/users/8642450/stella-ella	https://graph.facebook.com/439859109748681/picture?type=large	1	0	1	0	0	0	0	
5440222	registered	Zhenzhong Pan	106.0	https://stackoverflow.com/users/5440222/zhenzhong-pan	https://www.gravatar.com/avatar/3352c4c58edb0d59637a2672921c6a02?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
4218014	registered	soshi shimada	345.0	https://stackoverflow.com/users/4218014/soshi-shimada	https://www.gravatar.com/avatar/644b5d2471673e8c622c813a0d8c621f?s=128&d=identicon&r=PG&f=1	7	0	5	0	0	0	0	
9443673	registered	xinyu liu	43.0	https://stackoverflow.com/users/9443673/xinyu-liu	https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=128	1	0	1	0	0	0	0	
1164106	registered	Rick Lentz	465.0	https://stackoverflow.com/users/1164106/rick-lentz	https://i.stack.imgur.com/EAfGk.jpg?s=128&g=1	1	3	1	1	0	0	1	0.0
6828946	registered	vishwas	1.0	https://stackoverflow.com/users/6828946/vishwas	https://www.gravatar.com/avatar/1ebd03c353ee172e39a1ae9493c6bde9?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
8404593	registered	Dantin Kakkar	33.0	https://stackoverflow.com/users/8404593/dantin-kakkar	https://www.gravatar.com/avatar/80a6f08faf58230c8c3ca1b149db9947?s=128&d=identicon&r=PG&f=1	1	1	1	0	0	0	0	
311744	registered	Benjamin Crouzier	29407.0	https://stackoverflow.com/users/311744/benjamin-crouzier	https://i.stack.imgur.com/oZR4v.jpg?s=128&g=1	1	1	1	0	1	1	1	1.0
8795104	registered	Hyoceansun	85.0	https://stackoverflow.com/users/8795104/hyoceansun	https://www.gravatar.com/avatar/de406d2742e59eea55816c726e3e94a7?s=128&d=identicon&r=PG&f=1	3	0	1	0	0	0	0	
3860928	registered	Phylliade	757.0	https://stackoverflow.com/users/3860928/phylliade	https://www.gravatar.com/avatar/2ba014a52a3c5aad27f872e91f4b55dd?s=128&d=identicon&r=PG	2	0	2	0	0	0	0	
3553597	registered	Diericx	221.0	https://stackoverflow.com/users/3553597/diericx	https://i.stack.imgur.com/o4F20.jpg?s=128&g=1	1	0	1	0	0	0	0	
3467353	registered	anas17in	113.0	https://stackoverflow.com/users/3467353/anas17in	https://www.gravatar.com/avatar/9ebf30a597fd552226422c058ddc206c?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
8756315	registered	Sunnysinh Solanki	448.0	https://stackoverflow.com/users/8756315/sunnysinh-solanki	https://i.stack.imgur.com/rW4IY.jpg?s=128&g=1	0	2	0	0	1	1	1	1.0
1351721	registered	obelix	765.0	https://stackoverflow.com/users/1351721/obelix	https://www.gravatar.com/avatar/142e3458dc95a5ee53c8f1ef89b0a350?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
9015998	registered	Sina Afrooze	1037.0	https://stackoverflow.com/users/9015998/sina-afrooze	https://lh4.googleusercontent.com/-mf9yTuijHVA/AAAAAAAAAAI/AAAAAAAAAH8/E1dbdxZrruE/photo.jpg?sz=128	0	3	0	2	2	4	4	1.0
8710996	registered	Simon Corston-Oliver	291.0	https://stackoverflow.com/users/8710996/simon-corston-oliver	https://www.gravatar.com/avatar/d9d0ba52c671f247dd883b1e18c217f5?s=128&d=identicon&r=PG&f=1	0	2	0	0	2	2	2	1.0
4438782	registered	nafizh	150.0	https://stackoverflow.com/users/4438782/nafizh	https://i.stack.imgur.com/JgNGa.png?s=128&g=1	1	0	0	0	0	0	0	
6416660	registered	Steven	4183.0	https://stackoverflow.com/users/6416660/steven	https://www.gravatar.com/avatar/90a3f136b9dacbcf481b7d9a717a88cc?s=128&d=identicon&r=PG&f=1	0	4	0	2	2	7	7	1.0
6583888	registered	Paldro	61.0	https://stackoverflow.com/users/6583888/paldro	https://www.gravatar.com/avatar/3c2269c843f8aaa0ce2ee4131b77ea56?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
8741309	registered	Hermon Jay	23.0	https://stackoverflow.com/users/8741309/hermon-jay	https://graph.facebook.com/10201509081006287/picture?type=large	1	0	1	0	0	0	0	
9422174	registered	Isabel	31.0	https://stackoverflow.com/users/9422174/isabel	https://www.gravatar.com/avatar/41d009ba232ffb0886ec29af1b8c0d80?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
6341510	registered	AaronDT	1982.0	https://stackoverflow.com/users/6341510/aarondt	https://www.gravatar.com/avatar/28d1da138966966ff82959171f915dd3?s=128&d=identicon&r=PG&f=1	2	0	2	0	0	0	0	
3016988	registered	asakryukin	1594.0	https://stackoverflow.com/users/3016988/asakryukin	https://graph.facebook.com/100001985725866/picture?type=large	0	3	0	1	1	3	4	0.75
2612484	registered	ScientiaEtVeritas	3616.0	https://stackoverflow.com/users/2612484/scientiaetveritas	https://i.stack.imgur.com/Kg4mw.png?s=128&g=1	2	0	2	0	0	0	0	
3139545	registered	user3139545	4263.0	https://stackoverflow.com/users/3139545/user3139545	https://www.gravatar.com/avatar/8c4a158119260b6a27a6bab276cac749?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
user6788855	does_not_exist	user6788855				1	0	0	0	0	0	0	
9418382	registered	Saket Chaturvedi	1.0	https://stackoverflow.com/users/9418382/saket-chaturvedi	https://lh3.googleusercontent.com/-4VOLHRc9Ti4/AAAAAAAAAAI/AAAAAAAAF9w/z5ppp6IGbzg/photo.jpg?sz=128	1	0	0	0	0	0	0	
7958909	registered	Sho  Tatsuno	11.0	https://stackoverflow.com/users/7958909/sho-tatsuno	https://graph.facebook.com/1247725148677850/picture?type=large	1	0	0	0	0	0	0	
648896	registered	erogol	9385.0	https://stackoverflow.com/users/648896/erogol	https://www.gravatar.com/avatar/075bb9ae37f0660dd0333ed59503db11?s=128&d=identicon&r=PG	1	0	1	0	0	0	0	
1637673	registered	Mithril	7850.0	https://stackoverflow.com/users/1637673/mithril	https://www.gravatar.com/avatar/102059d423f2265e737117ce0947e7ee?s=128&d=identicon&r=PG	1	0	0	0	0	0	0	
2178942	registered	Kadaj13	657.0	https://stackoverflow.com/users/2178942/kadaj13	https://www.gravatar.com/avatar/a7d2cfa608820116aca13321801255e2?s=128&d=identicon&r=PG	1	0	1	0	0	0	0	
8782638	registered	coodgee	31.0	https://stackoverflow.com/users/8782638/coodgee	https://www.gravatar.com/avatar/bc27ed89945562e215e855e5ab848d9d?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
9415336	registered	richard_	35.0	https://stackoverflow.com/users/9415336/richard	https://www.gravatar.com/avatar/89411fd93fbf30750cf6974620508b94?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
6759149	registered	Noah Chalifour	123.0	https://stackoverflow.com/users/6759149/noah-chalifour	https://www.gravatar.com/avatar/fb4013f46f69f5fcbcdbe1dd7bfada34?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
9411858	registered	Rui Liu	11.0	https://stackoverflow.com/users/9411858/rui-liu	https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=128	1	0	0	0	0	0	0	
7091449	registered	Paco Mu&#241;oz Martinez	79.0	https://stackoverflow.com/users/7091449/paco-mu%c3%b1oz-martinez	https://graph.facebook.com/1147214722025191/picture?type=large	1	0	1	0	0	0	0	
9347341	registered	Shalin Savalia	25.0	https://stackoverflow.com/users/9347341/shalin-savalia	https://graph.facebook.com/1846195805451014/picture?type=large	1	0	1	0	0	0	0	
9137182	registered	Naqqash Dilshad	1.0	https://stackoverflow.com/users/9137182/naqqash-dilshad	https://graph.facebook.com/1548342455202795/picture?type=large	1	0	1	0	0	0	0	
8753544	registered	Aaron	11.0	https://stackoverflow.com/users/8753544/aaron	https://i.stack.imgur.com/qDj8G.png?s=128&g=1	1	0	0	0	0	0	0	
3128156	registered	Sahand	4076.0	https://stackoverflow.com/users/3128156/sahand	https://i.stack.imgur.com/h3FIS.jpg?s=128&g=1	1	0	1	0	0	0	0	
6097525	registered	peter554	600.0	https://stackoverflow.com/users/6097525/peter554	https://lh4.googleusercontent.com/-VmfJsgdKZts/AAAAAAAAAAI/AAAAAAAAFjs/wxMX_QIPjdk/photo.jpg?sz=128	1	0	1	0	0	0	0	
2224801	registered	Fadwa	991.0	https://stackoverflow.com/users/2224801/fadwa	https://i.stack.imgur.com/r1Rfe.jpg?s=128&g=1	2	0	0	0	0	0	0	
8708613	registered	Shaili	11.0	https://stackoverflow.com/users/8708613/shaili	https://www.gravatar.com/avatar/39a9fb2c9b71f3978271960e7145129b?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
2324298	registered	Clock Slave	4308.0	https://stackoverflow.com/users/2324298/clock-slave	https://i.stack.imgur.com/k6a2j.png?s=128&g=1	0	2	0	0	0	0	0	
170521	registered	lurscher	20740.0	https://stackoverflow.com/users/170521/lurscher	https://www.gravatar.com/avatar/35d213b719c9bfa00f5f62ca1bdbb164?s=128&d=identicon&r=PG	1	0	1	0	0	0	0	
7574860	registered	Ivan Shelonik	1117.0	https://stackoverflow.com/users/7574860/ivan-shelonik	https://graph.facebook.com/1868710953411335/picture?type=large	1	0	1	0	0	0	0	
8490078	registered	Ken Hsieh	15.0	https://stackoverflow.com/users/8490078/ken-hsieh	https://graph.facebook.com/1878584975490629/picture?type=large	1	0	1	0	0	0	0	
7260404	registered	Venkat	87.0	https://stackoverflow.com/users/7260404/venkat	https://i.stack.imgur.com/fn6T5.jpg?s=128&g=1	1	0	1	0	0	0	0	
user8483278	does_not_exist	user8483278				3	0	2	0	0	0	0	
541106	registered	Sindico	6808.0	https://stackoverflow.com/users/541106/sindico	https://i.stack.imgur.com/o2wqV.jpg?s=128&g=1	4	0	3	0	0	0	0	
9135471	registered	LXX	1.0	https://stackoverflow.com/users/9135471/lxx	https://www.gravatar.com/avatar/e8c0869939794cfa6af0a25aada18e1d?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
785494	registered	SRobertJames	5655.0	https://stackoverflow.com/users/785494/srobertjames	https://www.gravatar.com/avatar/53a1f0aba6f0489d49f5e6fc3df323fa?s=128&d=identicon&r=PG	1	0	1	0	0	0	0	
9114411	registered	Queenie	29.0	https://stackoverflow.com/users/9114411/queenie	https://graph.facebook.com/1580992851981185/picture?type=large	1	0	1	0	0	0	0	
859559	registered	D Liebman	189.0	https://stackoverflow.com/users/859559/d-liebman	https://i.stack.imgur.com/PNDPR.jpg?s=128&g=1	1	0	1	0	0	0	0	
9385423	registered	rdelhome	41.0	https://stackoverflow.com/users/9385423/rdelhome	https://i.stack.imgur.com/FxaWw.jpg?s=128&g=1	1	0	0	0	0	0	0	
9383982	registered	hyunsu jeong	41.0	https://stackoverflow.com/users/9383982/hyunsu-jeong	https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=128	1	0	0	0	0	0	0	
6304205	registered	Sagar B Hathwar	406.0	https://stackoverflow.com/users/6304205/sagar-b-hathwar	https://www.gravatar.com/avatar/04a84c7dba06119de82885764c64df30?s=128&d=identicon&r=PG&f=1	1	1	0	0	0	0	1	0.0
6570450	registered	Ryan Peterson	11.0	https://stackoverflow.com/users/6570450/ryan-peterson	https://lh5.googleusercontent.com/-f_U3f_dqzhg/AAAAAAAAAAI/AAAAAAAAJ0Y/VRKR6z8mFdU/photo.jpg?sz=128	1	0	0	0	0	0	0	
3508551	registered	AspiringMat	1056.0	https://stackoverflow.com/users/3508551/aspiringmat	https://graph.facebook.com/100000637329350/picture?type=large	1	0	0	0	0	0	0	
2271929	registered	Kuranes	167.0	https://stackoverflow.com/users/2271929/kuranes	https://www.gravatar.com/avatar/623c309ac5a5d97bc25d40ee67a1ed6a?s=128&d=identicon&r=PG	2	0	1	0	0	0	0	
9336773	registered	DecentMakeover	37.0	https://stackoverflow.com/users/9336773/decentmakeover	https://www.gravatar.com/avatar/354442a6bce051b8f62a1f705a136a24?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
2175173	registered	Vincent Teyssier	1718.0	https://stackoverflow.com/users/2175173/vincent-teyssier	https://i.stack.imgur.com/qvytE.jpg?s=128&g=1	1	0	1	0	0	0	0	
5759084	registered	5ar	73.0	https://stackoverflow.com/users/5759084/5ar	https://www.gravatar.com/avatar/2ea8a92cebc28db0cab5210595a97a6a?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
6398153	registered	Ali Abbasi	684.0	https://stackoverflow.com/users/6398153/ali-abbasi	https://i.stack.imgur.com/Di0lZ.jpg?s=128&g=1	3	8	3	2	3	8	14	0.5714285714285714
158652	registered	Nimrand	1618.0	https://stackoverflow.com/users/158652/nimrand	https://www.gravatar.com/avatar/5a943e17e17ca42a9a8b1860afa88683?s=128&d=identicon&r=PG	1	1	1	1	1	17	25	0.68
3462097	registered	tensormit	79.0	https://stackoverflow.com/users/3462097/tensormit	https://www.gravatar.com/avatar/e88e19280615ddb0cd6df6e07834f245?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
4697075	registered	AlexGuevara	637.0	https://stackoverflow.com/users/4697075/alexguevara	https://www.gravatar.com/avatar/4fcacfe1ea586a28a93a0a2ba9c500f2?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
3924957	registered	rameshoswal	85.0	https://stackoverflow.com/users/3924957/rameshoswal	https://www.gravatar.com/avatar/e400a4c42b8466a7cf48b1ca2a4d3045?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
6860434	registered	Y. Reznichenko	113.0	https://stackoverflow.com/users/6860434/y-reznichenko	https://www.gravatar.com/avatar/fe2a00d2b12acf065a8c643b3d96b477?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
9127521	registered	shizuq	1.0	https://stackoverflow.com/users/9127521/shizuq	https://www.gravatar.com/avatar/f86075276cc9b54aff2129d257eb35a4?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
8736709	registered	Jiang Wenbo	337.0	https://stackoverflow.com/users/8736709/jiang-wenbo	https://graph.facebook.com/1976228612591995/picture?type=large	3	0	2	0	0	0	0	
4724057	registered	AKSHAYAA VAIDYANATHAN	1431.0	https://stackoverflow.com/users/4724057/akshayaa-vaidyanathan	https://lh3.googleusercontent.com/-0fmSRXASdEw/AAAAAAAAAAI/AAAAAAAAACA/1Z67DlAG3SA/photo.jpg?sz=128	3	0	3	0	0	0	0	
3152047	registered	nunodsousa	1265.0	https://stackoverflow.com/users/3152047/nunodsousa	https://www.gravatar.com/avatar/155762c4176b616fab8d1861a3f68a5e?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
5559262	registered	convolutionBoy	580.0	https://stackoverflow.com/users/5559262/convolutionboy	https://www.gravatar.com/avatar/c0708ee6cd45d5e900d94a4b7ae774f6?s=128&d=identicon&r=PG	0	2	0	2	2	10	10	1.0
4811003	registered	fois	222.0	https://stackoverflow.com/users/4811003/fois	https://www.gravatar.com/avatar/01bc5834f8809e67d8a6d72ef20de22f?s=128&d=identicon&r=PG&f=1	2	0	1	0	0	0	0	
5761164	registered	S.Das	11.0	https://stackoverflow.com/users/5761164/s-das	https://www.gravatar.com/avatar/de4f9d3bab475cd6aebd81e0084816b7?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
8450262	registered	alexandre_d	145.0	https://stackoverflow.com/users/8450262/alexandre-d	https://www.gravatar.com/avatar/d103632b17bbd61fba83210b8391e773?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
6916919	registered	Tanmay Bhatnagar	1301.0	https://stackoverflow.com/users/6916919/tanmay-bhatnagar	https://graph.facebook.com/1827566294197178/picture?type=large	3	0	2	0	0	0	0	
6025145	registered	wanis larbani	1.0	https://stackoverflow.com/users/6025145/wanis-larbani	https://lh6.googleusercontent.com/-F0K1vzFjmrA/AAAAAAAAAAI/AAAAAAAAACY/IrNqLLJk3Jc/photo.jpg?sz=128	1	0	1	0	0	0	0	
7261750	registered	Cow	89.0	https://stackoverflow.com/users/7261750/cow	https://www.gravatar.com/avatar/8457e848a52a9fc137f7bab1e5fb0e2a?s=128&d=identicon&r=PG&f=1	2	0	0	0	0	0	0	
3701294	registered	BadProgrammer	271.0	https://stackoverflow.com/users/3701294/badprogrammer	https://www.gravatar.com/avatar/b6614568f74ae2a8528ce1b1c97d0c7a?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
6095482	registered	ness_boy	609.0	https://stackoverflow.com/users/6095482/ness-boy	https://www.gravatar.com/avatar/7b960ad692ec7d97343e9ceae96799d5?s=128&d=identicon&r=PG&f=1	0	2	0	1	2	3	3	1.0
8905091	registered	Adam301	23.0	https://stackoverflow.com/users/8905091/adam301	https://www.gravatar.com/avatar/bd0a1f08e6475bd13a2c42c8236fd64f?s=128&d=identicon&r=PG&f=1	1	1	1	1	1	1	1	1.0
1665966	registered	Johnson_145	1334.0	https://stackoverflow.com/users/1665966/johnson-145	https://www.gravatar.com/avatar/c8cb4f7490aebd3d1c82fb5d66bab20f?s=128&d=identicon&r=PG	1	1	1	1	0	0	0	
7228012	registered	J. Collins	83.0	https://stackoverflow.com/users/7228012/j-collins	https://www.gravatar.com/avatar/652207aed47cdf24d349d597c0acf448?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
3120870	registered	Corey J. Nolet	199.0	https://stackoverflow.com/users/3120870/corey-j-nolet	https://www.gravatar.com/avatar/f2f1ecdbdb687bfe16f334c879b98942?s=128&d=identicon&r=PG&f=1	2	1	2	0	0	2	13	0.15384615384615385
2484711	registered	Ashok Bugude	61.0	https://stackoverflow.com/users/2484711/ashok-bugude	https://i.stack.imgur.com/L8cla.jpg?s=128&g=1	1	0	0	0	0	0	0	
4905313	registered	Sachin Kelkar	642.0	https://stackoverflow.com/users/4905313/sachin-kelkar	https://www.gravatar.com/avatar/325a74bb837791d5f4842b83a99155e6?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
8725045	registered	nkaenzig	429.0	https://stackoverflow.com/users/8725045/nkaenzig	https://www.gravatar.com/avatar/0ed703c33a88fd89afddc40c169c04bd?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
7643343	registered	hakaishinbeerus	155.0	https://stackoverflow.com/users/7643343/hakaishinbeerus	https://www.gravatar.com/avatar/b6e3d622ce5299f341af0c4cfb63af19?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
4437886	registered	Jjm	231.0	https://stackoverflow.com/users/4437886/jjm	https://i.stack.imgur.com/P6AO0.png?s=128&g=1	1	0	1	0	0	0	0	
9331140	registered	Kshitij Zutshi	13.0	https://stackoverflow.com/users/9331140/kshitij-zutshi	https://lh3.googleusercontent.com/-rTbWfJLgYto/AAAAAAAAAAI/AAAAAAAABcE/lzwgJDmCfJM/photo.jpg?sz=128	1	0	1	0	0	0	0	
6092839	registered	Wilbus Fugu	73.0	https://stackoverflow.com/users/6092839/wilbus-fugu	https://www.gravatar.com/avatar/8f05a05b4d25b7f5b0441f9865128656?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
3679391	registered	whitewalker	273.0	https://stackoverflow.com/users/3679391/whitewalker	https://www.gravatar.com/avatar/7b34844f83ac00f44aff37bf681e7080?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
5630712	registered	Indie AI	561.0	https://stackoverflow.com/users/5630712/indie-ai	https://www.gravatar.com/avatar/9c98a867ddadb7f9acb158466e1b12df?s=128&d=identicon&r=PG&f=1	0	2	0	1	2	14	19	0.7368421052631579
6529988	registered	Mahmoud S. Ahmed	35.0	https://stackoverflow.com/users/6529988/mahmoud-s-ahmed	https://lh6.googleusercontent.com/-RNv04AKA43s/AAAAAAAAAAI/AAAAAAAAADE/or_khkxb3nM/photo.jpg?sz=128	1	0	1	0	0	0	0	
1380929	registered	pdubois	5792.0	https://stackoverflow.com/users/1380929/pdubois	https://www.gravatar.com/avatar/19da4671da7433c3314f9d73b498d56c?s=128&d=identicon&r=PG	1	1	1	1	1	5	5	1.0
8428048	registered	Mjd Al Mahasneh	25.0	https://stackoverflow.com/users/8428048/mjd-al-mahasneh	https://www.gravatar.com/avatar/389eb0ac561bc0052f20092c5bdfcd2b?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
7101493	registered	liuzhi316	41.0	https://stackoverflow.com/users/7101493/liuzhi316	https://www.gravatar.com/avatar/cb6b24611993fe4edf7c441b7db22e05?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
2067773	registered	Suvidha	189.0	https://stackoverflow.com/users/2067773/suvidha	https://www.gravatar.com/avatar/439d370e72164bce9dafb019c4456448?s=128&d=identicon&r=PG	1	0	1	0	0	0	0	
5197034	registered	pietz	1091.0	https://stackoverflow.com/users/5197034/pietz	https://www.gravatar.com/avatar/55947b72a5972c1daecceb9c23a1107c?s=128&d=identicon&r=PG&f=1	1	2	1	1	1	1	2	0.5
9320771	registered	Fries of Doom	39.0	https://stackoverflow.com/users/9320771/fries-of-doom	https://www.gravatar.com/avatar/3e6be8116dc3079d7f4cd2835a36f89d?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
3548063	registered	jef	2627.0	https://stackoverflow.com/users/3548063/jef	https://i.stack.imgur.com/3FCyR.png?s=128&g=1	11	0	5	0	0	0	0	
4360167	registered	Jefferson	127.0	https://stackoverflow.com/users/4360167/jefferson	https://www.gravatar.com/avatar/0168b0bd59225344ee2262bd7c49a2d3?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
8850850	registered	tag	233.0	https://stackoverflow.com/users/8850850/tag	https://www.gravatar.com/avatar/49427e7f5d75771a4ff802f00af59b3a?s=128&d=identicon&r=PG&f=1	1	1	0	0	0	0	0	
7676016	registered	Aryo Pradipta Gema	754.0	https://stackoverflow.com/users/7676016/aryo-pradipta-gema	https://graph.facebook.com/1832873433405045/picture?type=large	2	0	0	0	0	0	0	
1373804	registered	Ezekiel Kruglick	3286.0	https://stackoverflow.com/users/1373804/ezekiel-kruglick	https://i.stack.imgur.com/VLDeu.jpg?s=128&g=1	1	0	1	0	0	0	0	
4390410	registered	Ajay H	495.0	https://stackoverflow.com/users/4390410/ajay-h	https://www.gravatar.com/avatar/3426d46f71bc84bd574c1b25d17d9276?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
6666850	registered	Li.Chenyang	25.0	https://stackoverflow.com/users/6666850/li-chenyang	https://i.stack.imgur.com/65H7x.jpg?s=128&g=1	1	0	0	0	0	0	0	
4496332	registered	Manuel	210.0	https://stackoverflow.com/users/4496332/manuel	https://i.stack.imgur.com/t5K8I.jpg?s=128&g=1	1	0	1	0	0	0	0	
7471933	registered	Frank Seide MSFT	447.0	https://stackoverflow.com/users/7471933/frank-seide-msft	https://i.stack.imgur.com/9NKAI.jpg?s=128&g=1	0	4	0	4	2	6	10	0.6
9244174	registered	John_appleseed	33.0	https://stackoverflow.com/users/9244174/john-appleseed	https://www.gravatar.com/avatar/e31a32f1966d1cd8add65463843a8f1f?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
5200329	registered	Poudel	3220.0	https://stackoverflow.com/users/5200329/poudel	https://www.gravatar.com/avatar/010658f99300af50bd0d7e9bfb0bdf04?s=128&d=identicon&r=PG&f=1	2	0	1	0	0	0	0	
2847699	registered	Roger Trullo	872.0	https://stackoverflow.com/users/2847699/roger-trullo	https://graph.facebook.com/536838765/picture?type=large	2	3	2	3	1	1	1	1.0
