user_id	user_type	display_name	reputation	link	profile_image	total_questions	total_answers	total_answered_questions	total_accepted_answers	total_max_upvote	total_answer_upvote	total_question_upvote	total_upvote_score
3416340	registered	Ghost	404	https://stackoverflow.com/users/3416340/ghost	https://i.stack.imgur.com/HLR5T.jpg?s=128&g=1	0	3	0	1	1	1	1	1.0
11569169	registered	Sugam Devare	36	https://stackoverflow.com/users/11569169/sugam-devare	https://lh3.googleusercontent.com/-DmAZQDnNphY/AAAAAAAAAAI/AAAAAAAAIv0/d57ioadAZmk/photo.jpg?sz=128	1	0	0	0	0	0	0	
10243423	registered	elchicho44	63	https://stackoverflow.com/users/10243423/elchicho44	https://www.gravatar.com/avatar/e7e26b265c6e01872471d3ebcc89596f?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
9277648	registered	Devang Nayar	3	https://stackoverflow.com/users/9277648/devang-nayar	https://www.gravatar.com/avatar/01d543449698345d82d1284b8b57d440?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
3262787	registered	DaveTheAl	1095	https://stackoverflow.com/users/3262787/davetheal	https://www.gravatar.com/avatar/09530ed6bcc0b7e3331a20d3bb5c0ddc?s=128&d=identicon&r=PG&f=1	4	1	3	1	1	1	1	1.0
10222825	registered	Eshaka	544	https://stackoverflow.com/users/10222825/eshaka	https://i.stack.imgur.com/L4vPI.jpg?s=128&g=1	4	0	1	0	0	0	0	
3480910	registered	adrianp	752	https://stackoverflow.com/users/3480910/adrianp	https://graph.facebook.com/100003256248995/picture?type=large	0	1	0	1	1	1	1	1.0
9037208	registered	Jagadeesh Kotra	85	https://stackoverflow.com/users/9037208/jagadeesh-kotra	https://www.gravatar.com/avatar/9ae56861e0f3f9aa02f76d6e8760a010?s=128&d=identicon&r=PG	1	0	1	0	0	0	0	
10594993	registered	Noran	517	https://stackoverflow.com/users/10594993/noran	https://www.gravatar.com/avatar/198d63755e2c1bca0d6ef8a453102581?s=128&d=identicon&r=PG&f=1	2	0	1	0	0	0	0	
6621340	registered	Tutanchamunon	43	https://stackoverflow.com/users/6621340/tutanchamunon	https://www.gravatar.com/avatar/8ca876d5ca3cfbb4f38c7d73bd168b68?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
8913947	registered	Shashi Tunga	334	https://stackoverflow.com/users/8913947/shashi-tunga	https://www.gravatar.com/avatar/639deced17d6333d76dff5db628b9e4d?s=128&d=identicon&r=PG&f=1	1	1	1	1	0	1	2	0.5
5794690	registered	Mario Kreutzfeldt	407	https://stackoverflow.com/users/5794690/mario-kreutzfeldt	https://lh3.googleusercontent.com/-oUZpTfrrZwg/AAAAAAAAAAI/AAAAAAABEcI/RMumlOJXdJc/photo.jpg?sz=128	3	0	3	0	0	0	0	
8910766	registered	Arman Ahmed	1	https://stackoverflow.com/users/8910766/arman-ahmed	https://www.gravatar.com/avatar/6dc871dd840ff8c924689bb246c6d84b?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
12203406	registered	Natsu	1	https://stackoverflow.com/users/12203406/natsu	https://www.gravatar.com/avatar/cc6b00cdffba523ec1a0e260dfda06c6?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
8829758	registered	Shb8086	5	https://stackoverflow.com/users/8829758/shb8086	https://i.stack.imgur.com/auOH0.jpg?s=128&g=1	1	0	0	0	0	0	0	
